"timestamp_utc","observed_on","longitude","latitude","elevation_m","temperature_c","relative_humidity_percent","wind_speed_m_s","wind_direction_deg","wind_u_m_s","wind_v_m_s","precipitation_mm","solar_radiation_mj_m2_h","is_interpolated","source_dataset"
"2021-08-04T17:00:00Z","2021-08-04","-121.382","39.872","1355.6","31.72","6.3","2.47","212.1","-1.312554","-2.092391",,"2.79","False","NASA_POWER_hourly"
"2021-08-04T18:00:00Z","2021-08-04","-121.382","39.872","1355.6","33.44","5.42","3.22","213.1","-1.758448","-2.697454",,"3.25","False","NASA_POWER_hourly"
"2021-08-04T19:00:00Z","2021-08-04","-121.382","39.872","1355.6","33.69","4.79","3.73","214.1","-2.091183","-3.088665",,"3.51","False","NASA_POWER_hourly"
"2021-08-04T20:00:00Z","2021-08-04","-121.382","39.872","1355.6","33.44","4.45","3.94","212.8","-2.13433","-3.311832",,"3.55","False","NASA_POWER_hourly"
"2021-08-04T21:00:00Z","2021-08-04","-121.382","39.872","1355.6","33.76","4.29","3.98","210","-1.99","-3.446781",,"3.38","False","NASA_POWER_hourly"
"2021-08-04T22:00:00Z","2021-08-04","-121.382","39.872","1355.6","32.94","4.69","3.87","206.2","-1.708628","-3.47239",,"3","False","NASA_POWER_hourly"
"2021-08-04T23:00:00Z","2021-08-04","-121.382","39.872","1355.6","31.98","5.3","3.68","203.4","-1.461504","-3.377337",,"2.46","False","NASA_POWER_hourly"
"2021-08-05T00:00:00Z","2021-08-05","-121.382","39.872","1355.6","30.82","5.94","3.43","201.4","-1.251527","-3.193521",,"1.78","False","NASA_POWER_hourly"
"2021-08-05T01:00:00Z","2021-08-05","-121.382","39.872","1355.6","28.68","6.89","2.92","199.4","-0.969911","-2.75421",,"1.04","False","NASA_POWER_hourly"
"2021-08-05T02:00:00Z","2021-08-05","-121.382","39.872","1355.6","24.36","9.16","1.93","200","-0.660099","-1.813607",,"0.34","False","NASA_POWER_hourly"
"2021-08-05T03:00:00Z","2021-08-05","-121.382","39.872","1355.6","18.68","13.5","1.81","191.1","-0.348465","-1.77614",,"0","False","NASA_POWER_hourly"
"2021-08-05T04:00:00Z","2021-08-05","-121.382","39.872","1355.6","17.55","15.46","1.91","182.1","-0.069989","-1.908717",,"0","False","NASA_POWER_hourly"
"2021-08-05T05:00:00Z","2021-08-05","-121.382","39.872","1355.6","16.56","17.05","1.98","174.5","0.189775","-1.970884",,"0","False","NASA_POWER_hourly"
"2021-08-05T06:00:00Z","2021-08-05","-121.382","39.872","1355.6","15.71","17.3","1.96","162.2","0.599163","-1.866174",,"0","False","NASA_POWER_hourly"
"2021-08-05T07:00:00Z","2021-08-05","-121.382","39.872","1355.6","14.87","17.18","2.37","153.8","1.046369","-2.126502",,"0","False","NASA_POWER_hourly"
"2021-08-05T08:00:00Z","2021-08-05","-121.382","39.872","1355.6","14.16","17.2","2.74","157.5","1.048553","-2.53143",,"0","False","NASA_POWER_hourly"
"2021-08-05T09:00:00Z","2021-08-05","-121.382","39.872","1355.6","13.56","17.44","2.51","161.6","0.792279","-2.381679",,"0","False","NASA_POWER_hourly"
"2021-08-05T10:00:00Z","2021-08-05","-121.382","39.872","1355.6","12.99","17.26","2.5","161.8","0.780837","-2.37493",,"0","False","NASA_POWER_hourly"
"2021-08-05T11:00:00Z","2021-08-05","-121.382","39.872","1355.6","12.44","16.16","2.68","163.1","0.779082","-2.56426",,"0","False","NASA_POWER_hourly"
"2021-08-05T12:00:00Z","2021-08-05","-121.382","39.872","1355.6","12","14.27","2.58","168.4","0.518781","-2.527304",,"0","False","NASA_POWER_hourly"
"2021-08-05T13:00:00Z","2021-08-05","-121.382","39.872","1355.6","12.87","11.98","2.2","175.3","0.180265","-2.192602",,"0.11","False","NASA_POWER_hourly"
"2021-08-05T14:00:00Z","2021-08-05","-121.382","39.872","1355.6","18.45","7.92","2.26","178.2","0.070988","-2.258885",,"0.75","False","NASA_POWER_hourly"
"2021-08-05T15:00:00Z","2021-08-05","-121.382","39.872","1355.6","22.75","6.13","2.88","186.8","-0.341003","-2.859741",,"1.49","False","NASA_POWER_hourly"
"2021-08-05T16:00:00Z","2021-08-05","-121.382","39.872","1355.6","24.73","6.2","3.39","195.6","-0.911638","-3.265121",,"2.23","False","NASA_POWER_hourly"
"2021-08-05T17:00:00Z","2021-08-05","-121.382","39.872","1355.6","25.99","6.62","3.71","203.7","-1.491226","-3.397108",,"2.83","False","NASA_POWER_hourly"
"2021-08-05T18:00:00Z","2021-08-05","-121.382","39.872","1355.6","27.13","7.28","3.9","210.5","-1.9794","-3.360354",,"3.31","False","NASA_POWER_hourly"
"2021-08-05T19:00:00Z","2021-08-05","-121.382","39.872","1355.6","27.08","8.74","3.91","216.8","-2.342182","-3.13086",,"3.47","False","NASA_POWER_hourly"
"2021-08-05T20:00:00Z","2021-08-05","-121.382","39.872","1355.6","26.81","10.61","3.77","223.4","-2.59032","-2.739187",,"3.58","False","NASA_POWER_hourly"
"2021-08-05T21:00:00Z","2021-08-05","-121.382","39.872","1355.6","27.94","11.29","3.71","230","-2.842025","-2.384742",,"3.39","False","NASA_POWER_hourly"
"2021-08-05T22:00:00Z","2021-08-05","-121.382","39.872","1355.6","26.85","12.89","3.32","237.2","-2.790681","-1.798471",,"2.98","False","NASA_POWER_hourly"
"2021-08-05T23:00:00Z","2021-08-05","-121.382","39.872","1355.6","26.02","13.99","2.86","245","-2.59204","-1.208688",,"2.4","False","NASA_POWER_hourly"
"2021-08-06T00:00:00Z","2021-08-06","-121.382","39.872","1355.6","25.29","14.74","2.33","252","-2.215962","-0.72001",,"1.67","False","NASA_POWER_hourly"
"2021-08-06T01:00:00Z","2021-08-06","-121.382","39.872","1355.6","23.9","16.11","1.59","255.4","-1.538658","-0.40079",,"0.9","False","NASA_POWER_hourly"
"2021-08-06T02:00:00Z","2021-08-06","-121.382","39.872","1355.6","19.91","21.03","1.57","255.6","-1.520676","-0.390443",,"0.24","False","NASA_POWER_hourly"
"2021-08-06T03:00:00Z","2021-08-06","-121.382","39.872","1355.6","18.37","23.16","1.6","265","-1.593912","-0.139449",,"0","False","NASA_POWER_hourly"
"2021-08-06T04:00:00Z","2021-08-06","-121.382","39.872","1355.6","17.96","23.58","1.53","296.7","-1.366858","0.687458",,"0","False","NASA_POWER_hourly"
"2021-08-06T05:00:00Z","2021-08-06","-121.382","39.872","1355.6","17.57","24.25","1.61","320.6","-1.021916","1.244101",,"0","False","NASA_POWER_hourly"
"2021-08-06T06:00:00Z","2021-08-06","-121.382","39.872","1355.6","17.13","25.71","1.6","338.4","-0.588999","1.487642",,"0","False","NASA_POWER_hourly"
"2021-08-06T07:00:00Z","2021-08-06","-121.382","39.872","1355.6","16.73","27.83","1.49","358.1","-0.049401","1.489181",,"0","False","NASA_POWER_hourly"
"2021-08-06T08:00:00Z","2021-08-06","-121.382","39.872","1355.6","16.22","30.55","1.55","12.3","0.330197","1.514421",,"0","False","NASA_POWER_hourly"
"2021-08-06T09:00:00Z","2021-08-06","-121.382","39.872","1355.6","15.38","35.25","1.76","16.9","0.511636","1.683992",,"0","False","NASA_POWER_hourly"
"2021-08-06T10:00:00Z","2021-08-06","-121.382","39.872","1355.6","14.67","40.71","2.14","31.8","1.127685","1.81877",,"0","False","NASA_POWER_hourly"
"2021-08-06T11:00:00Z","2021-08-06","-121.382","39.872","1355.6","13.56","47.4","2.34","45.2","1.660396","1.648844",,"0","False","NASA_POWER_hourly"
"2021-08-06T12:00:00Z","2021-08-06","-121.382","39.872","1355.6","12.8","52.89","2.03","52.4","1.608348","1.238595",,"0","False","NASA_POWER_hourly"
"2021-08-06T13:00:00Z","2021-08-06","-121.382","39.872","1355.6","13.12","54.37","1.99","57.1","1.670844","1.080917",,"0.05","False","NASA_POWER_hourly"
"2021-08-06T14:00:00Z","2021-08-06","-121.382","39.872","1355.6","16","46.67","2.22","58.5","1.892861","1.159947",,"0.37","False","NASA_POWER_hourly"
"2021-08-06T15:00:00Z","2021-08-06","-121.382","39.872","1355.6","19.22","37.91","2.02","55.9","1.672682","1.132491",,"0.76","False","NASA_POWER_hourly"
"2021-08-06T16:00:00Z","2021-08-06","-121.382","39.872","1355.6","22.94","27.16","1.43","63.4","1.278641","0.640295",,"1.21","False","NASA_POWER_hourly"
"2021-08-06T17:00:00Z","2021-08-06","-121.382","39.872","1355.6","25.86","19.68","0.3","72.8","0.286584","0.088712",,"1.68","False","NASA_POWER_hourly"
"2021-08-06T18:00:00Z","2021-08-06","-121.382","39.872","1355.6","27.94","15.36","0.72","259.6","-0.708171","-0.129974",,"2.44","False","NASA_POWER_hourly"
"2021-08-06T19:00:00Z","2021-08-06","-121.382","39.872","1355.6","28.96","13.25","1.39","259.7","-1.3676","-0.248535",,"2.59","False","NASA_POWER_hourly"
"2021-08-06T20:00:00Z","2021-08-06","-121.382","39.872","1355.6","29.35","12.14","1.86","260.7","-1.835552","-0.300583",,"2.06","False","NASA_POWER_hourly"
"2021-08-06T21:00:00Z","2021-08-06","-121.382","39.872","1355.6","29.74","11.26","2.17","261.5","-2.146164","-0.320746",,"2.09","False","NASA_POWER_hourly"
"2021-08-06T22:00:00Z","2021-08-06","-121.382","39.872","1355.6","29.3","11.14","2.28","265.2","-2.272004","-0.190785",,"1.96","False","NASA_POWER_hourly"
"2021-08-06T23:00:00Z","2021-08-06","-121.382","39.872","1355.6","28.45","10.98","2.07","270.6","-2.069887","0.021677",,"1.43","False","NASA_POWER_hourly"
"2021-08-07T00:00:00Z","2021-08-07","-121.382","39.872","1355.6","26.98","11.31","1.77","272.3","-1.768574","0.071033",,"0.96","False","NASA_POWER_hourly"
"2021-08-07T01:00:00Z","2021-08-07","-121.382","39.872","1355.6","24.27","12.91","1.57","277.7","-1.555844","0.210358",,"0.49","False","NASA_POWER_hourly"
"2021-08-07T02:00:00Z","2021-08-07","-121.382","39.872","1355.6","22.38","14.12","1.46","286.3","-1.401316","0.409773",,"0.13","False","NASA_POWER_hourly"
"2021-08-07T03:00:00Z","2021-08-07","-121.382","39.872","1355.6","21.9","14.18","0.69","323.8","-0.407518","0.556803",,"0","False","NASA_POWER_hourly"
"2021-08-07T04:00:00Z","2021-08-07","-121.382","39.872","1355.6","20.81","14.83","0.84","27.8","0.391765","0.743048",,"0","False","NASA_POWER_hourly"
"2021-08-07T05:00:00Z","2021-08-07","-121.382","39.872","1355.6","19.96","15.51","1.17","30.3","0.590297","1.010173",,"0","False","NASA_POWER_hourly"
"2021-08-07T06:00:00Z","2021-08-07","-121.382","39.872","1355.6","19.23","15.97","1.49","31.6","0.780739","1.269073",,"0","False","NASA_POWER_hourly"
"2021-08-07T07:00:00Z","2021-08-07","-121.382","39.872","1355.6","18.4","16.49","1.82","33.3","0.999222","1.521169",,"0","False","NASA_POWER_hourly"
"2021-08-07T08:00:00Z","2021-08-07","-121.382","39.872","1355.6","17.62","17.32","2.07","34.4","1.169482","1.707985",,"0","False","NASA_POWER_hourly"
"2021-08-07T09:00:00Z","2021-08-07","-121.382","39.872","1355.6","16.83","19.06","2.24","34.3","1.262298","1.85046",,"0","False","NASA_POWER_hourly"
"2021-08-07T10:00:00Z","2021-08-07","-121.382","39.872","1355.6","15.97","21.81","2.36","38.6","1.472356","1.844388",,"0","False","NASA_POWER_hourly"
"2021-08-07T11:00:00Z","2021-08-07","-121.382","39.872","1355.6","15.44","24.07","2.38","46.4","1.723529","1.641295",,"0","False","NASA_POWER_hourly"
"2021-08-07T12:00:00Z","2021-08-07","-121.382","39.872","1355.6","15.28","25.19","2.3","56.2","1.911264","1.27948",,"0","False","NASA_POWER_hourly"
"2021-08-07T13:00:00Z","2021-08-07","-121.382","39.872","1355.6","15.23","25.36","2.22","70","2.086118","0.759285",,"0.05","False","NASA_POWER_hourly"
"2021-08-07T14:00:00Z","2021-08-07","-121.382","39.872","1355.6","15.49","24.47","2.24","82.3","2.219802","0.300129",,"0.31","False","NASA_POWER_hourly"
"2021-08-07T15:00:00Z","2021-08-07","-121.382","39.872","1355.6","18.09","20.42","1.49","90.8","1.489855","-0.020804",,"0.6","False","NASA_POWER_hourly"
"2021-08-07T16:00:00Z","2021-08-07","-121.382","39.872","1355.6","22.61","15.14","0.96","107.5","0.915568","-0.288678",,"1.07","False","NASA_POWER_hourly"
"2021-08-07T17:00:00Z","2021-08-07","-121.382","39.872","1355.6","26.03","11.43","0.76","192.9","-0.16967","-0.740819",,"1.48","False","NASA_POWER_hourly"
"2021-08-07T18:00:00Z","2021-08-07","-121.382","39.872","1355.6","29.33","9.08","1.41","239.8","-1.218627","-0.709258",,"1.94","False","NASA_POWER_hourly"
"2021-08-07T19:00:00Z","2021-08-07","-121.382","39.872","1355.6","30.54","8.15","2.17","247.6","-2.006265","-0.826923",,"2.28","False","NASA_POWER_hourly"
"2021-08-07T20:00:00Z","2021-08-07","-121.382","39.872","1355.6","30.79","7.97","2.59","246.8","-2.380561","-1.02031",,"1.92","False","NASA_POWER_hourly"
"2021-08-07T21:00:00Z","2021-08-07","-121.382","39.872","1355.6","30.58","8.29","2.75","244.8","-2.488274","-1.170893",,"1.91","False","NASA_POWER_hourly"
"2021-08-07T22:00:00Z","2021-08-07","-121.382","39.872","1355.6","29.61","9.12","2.56","243.5","-2.291032","-1.142266",,"1.52","False","NASA_POWER_hourly"
"2021-08-07T23:00:00Z","2021-08-07","-121.382","39.872","1355.6","28.3","10.38","2.3","241.4","-2.019361","-1.100991",,"1.2","False","NASA_POWER_hourly"
"2021-08-08T00:00:00Z","2021-08-08","-121.382","39.872","1355.6","26.87","11.91","1.86","236.4","-1.549234","-1.029308",,"0.89","False","NASA_POWER_hourly"
"2021-08-08T01:00:00Z","2021-08-08","-121.382","39.872","1355.6","23.79","15.34","1.37","227.1","-1.003584","-0.932588",,"0.44","False","NASA_POWER_hourly"
"2021-08-08T02:00:00Z","2021-08-08","-121.382","39.872","1355.6","20.9","19.19","1.45","204.4","-0.599001","-1.320491",,"0.11","False","NASA_POWER_hourly"
"2021-08-08T03:00:00Z","2021-08-08","-121.382","39.872","1355.6","19.22","21.98","1.6","181.1","-0.030716","-1.599705",,"0","False","NASA_POWER_hourly"
"2021-08-08T04:00:00Z","2021-08-08","-121.382","39.872","1355.6","17.45","26.23","2.16","184.3","-0.161954","-2.15392",,"0","False","NASA_POWER_hourly"
"2021-08-08T05:00:00Z","2021-08-08","-121.382","39.872","1355.6","16.93","27.97","2.12","185.1","-0.188456","-2.111607",,"0","False","NASA_POWER_hourly"
"2021-08-08T06:00:00Z","2021-08-08","-121.382","39.872","1355.6","17.34","27.66","1.88","183.7","-0.121321","-1.876081",,"0","False","NASA_POWER_hourly"
"2021-08-08T07:00:00Z","2021-08-08","-121.382","39.872","1355.6","17.85","26.51","1.76","183.3","-0.101313","-1.757082",,"0","False","NASA_POWER_hourly"
"2021-08-08T08:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.03","25.27","1.8","188.9","-0.278479","-1.778328",,"0","False","NASA_POWER_hourly"
"2021-08-08T09:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.4","23.7","1.58","194.7","-0.400938","-1.528283",,"0","False","NASA_POWER_hourly"
"2021-08-08T10:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.74","22.62","1.22","194.3","-0.301339","-1.182199",,"0","False","NASA_POWER_hourly"
"2021-08-08T11:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.72","22.01","1.06","194.8","-0.270773","-1.024833",,"0","False","NASA_POWER_hourly"
"2021-08-08T12:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.39","21.68","1.1","194.8","-0.28099","-1.063506",,"0","False","NASA_POWER_hourly"
"2021-08-08T13:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.17","21.13","1.14","194.8","-0.291208","-1.102179",,"0.05","False","NASA_POWER_hourly"
"2021-08-08T14:00:00Z","2021-08-08","-121.382","39.872","1355.6","18.94","19.38","1.22","199.2","-0.401217","-1.152139",,"0.38","False","NASA_POWER_hourly"
"2021-08-08T15:00:00Z","2021-08-08","-121.382","39.872","1355.6","22.17","15.42","1.21","207.6","-0.560588","-1.072306",,"0.95","False","NASA_POWER_hourly"
"2021-08-08T16:00:00Z","2021-08-08","-121.382","39.872","1355.6","25.31","11.39","2.01","215.5","-1.167213","-1.636372",,"1.25","False","NASA_POWER_hourly"
"2021-08-08T17:00:00Z","2021-08-08","-121.382","39.872","1355.6","27.49","8.74","2.61","219.6","-1.663677","-2.01104",,"2","False","NASA_POWER_hourly"
"2021-08-08T18:00:00Z","2021-08-08","-121.382","39.872","1355.6","28.96","7.15","3.02","221","-1.981298","-2.279223",,"2.73","False","NASA_POWER_hourly"
"2021-08-08T19:00:00Z","2021-08-08","-121.382","39.872","1355.6","29.7","6.35","3.3","220.9","-2.160645","-2.494316",,"3.04","False","NASA_POWER_hourly"
"2021-08-08T20:00:00Z","2021-08-08","-121.382","39.872","1355.6","30.04","6","3.45","220.5","-2.240596","-2.623401",,"3.2","False","NASA_POWER_hourly"
"2021-08-08T21:00:00Z","2021-08-08","-121.382","39.872","1355.6","30.48","5.92","3.5","219.1","-2.207365","-2.716162",,"3.06","False","NASA_POWER_hourly"
"2021-08-08T22:00:00Z","2021-08-08","-121.382","39.872","1355.6","30.05","6.45","3.31","217.8","-2.028722","-2.615413",,"2.67","False","NASA_POWER_hourly"
"2021-08-08T23:00:00Z","2021-08-08","-121.382","39.872","1355.6","29.34","7.33","2.99","216.6","-1.782712","-2.400424",,"2.12","False","NASA_POWER_hourly"
"2021-08-09T00:00:00Z","2021-08-09","-121.382","39.872","1355.6","28.2","8.52","2.56","214.8","-1.461027","-2.102142",,"1.46","False","NASA_POWER_hourly"
"2021-08-09T01:00:00Z","2021-08-09","-121.382","39.872","1355.6","26.26","10.16","2.08","212","-1.102232","-1.76394",,"0.78","False","NASA_POWER_hourly"
"2021-08-09T02:00:00Z","2021-08-09","-121.382","39.872","1355.6","21.87","14.49","1.55","209.7","-0.767961","-1.346379",,"0.2","False","NASA_POWER_hourly"
"2021-08-09T03:00:00Z","2021-08-09","-121.382","39.872","1355.6","19.93","17.1","1.41","193.5","-0.329158","-1.371042",,"0","False","NASA_POWER_hourly"
"2021-08-09T04:00:00Z","2021-08-09","-121.382","39.872","1355.6","20.14","16.95","1","161.9","0.310676","-0.950516",,"0","False","NASA_POWER_hourly"
"2021-08-09T05:00:00Z","2021-08-09","-121.382","39.872","1355.6","20.07","16.9","0.91","128.8","0.709198","-0.570209",,"0","False","NASA_POWER_hourly"
"2021-08-09T06:00:00Z","2021-08-09","-121.382","39.872","1355.6","19.83","17.1","1.01","105.6","0.972794","-0.271609",,"0","False","NASA_POWER_hourly"
"2021-08-09T07:00:00Z","2021-08-09","-121.382","39.872","1355.6","19.72","16.43","1.12","88.5","1.119616","0.029318",,"0","False","NASA_POWER_hourly"
"2021-08-09T08:00:00Z","2021-08-09","-121.382","39.872","1355.6","19.55","15.39","1.27","78.2","1.243162","0.25971",,"0","False","NASA_POWER_hourly"
"2021-08-09T09:00:00Z","2021-08-09","-121.382","39.872","1355.6","19.13","15.23","1.38","64.7","1.247634","0.589754",,"0","False","NASA_POWER_hourly"
"2021-08-09T10:00:00Z","2021-08-09","-121.382","39.872","1355.6","17.84","16.51","1.74","59.6","1.500774","0.880499",,"0","False","NASA_POWER_hourly"
"2021-08-09T11:00:00Z","2021-08-09","-121.382","39.872","1355.6","15.83","18.76","2.16","63.9","1.93974","0.950269",,"0","False","NASA_POWER_hourly"
"2021-08-09T12:00:00Z","2021-08-09","-121.382","39.872","1355.6","13.61","21.74","2.47","67.2","2.277002","0.957163",,"0","False","NASA_POWER_hourly"
"2021-08-09T13:00:00Z","2021-08-09","-121.382","39.872","1355.6","12.38","24.43","2.45","69.7","2.297828","0.849992",,"0.07","False","NASA_POWER_hourly"
"2021-08-09T14:00:00Z","2021-08-09","-121.382","39.872","1355.6","14.52","22.43","1.77","73.6","1.697986","0.499744",,"0.59","False","NASA_POWER_hourly"
"2021-08-09T15:00:00Z","2021-08-09","-121.382","39.872","1355.6","18.87","17.78","1.58","76.8","1.538255","0.360794",,"1.29","False","NASA_POWER_hourly"
"2021-08-09T16:00:00Z","2021-08-09","-121.382","39.872","1355.6","23.33","13.67","1.07","94.8","1.066247","-0.089535",,"2","False","NASA_POWER_hourly"
"2021-08-09T17:00:00Z","2021-08-09","-121.382","39.872","1355.6","27.03","10.46","0.76","181.5","-0.019894","-0.75974",,"2.62","False","NASA_POWER_hourly"
"2021-08-09T18:00:00Z","2021-08-09","-121.382","39.872","1355.6","30.46","8.41","1.47","219.2","-0.929083","-1.139168",,"3.08","False","NASA_POWER_hourly"
"2021-08-09T19:00:00Z","2021-08-09","-121.382","39.872","1355.6","31.59","7.86","2.1","228.3","-1.56794","-1.396984",,"3.36","False","NASA_POWER_hourly"
"2021-08-09T20:00:00Z","2021-08-09","-121.382","39.872","1355.6","31.76","8.04","2.5","232.8","-1.991325","-1.511498",,"3.45","False","NASA_POWER_hourly"
"2021-08-09T21:00:00Z","2021-08-09","-121.382","39.872","1355.6","32.26","8.1","2.73","233.8","-2.203002","-1.612353",,"3.28","False","NASA_POWER_hourly"
"2021-08-09T22:00:00Z","2021-08-09","-121.382","39.872","1355.6","31.52","9.11","2.8","235.3","-2.302003","-1.593983",,"2.89","False","NASA_POWER_hourly"
"2021-08-09T23:00:00Z","2021-08-09","-121.382","39.872","1355.6","30.47","9.73","2.65","238.4","-2.257076","-1.388563",,"2.34","False","NASA_POWER_hourly"
"2021-08-10T00:00:00Z","2021-08-10","-121.382","39.872","1355.6","29.16","10.22","2.35","242.9","-2.092","-1.070531",,"1.65","False","NASA_POWER_hourly"
"2021-08-10T01:00:00Z","2021-08-10","-121.382","39.872","1355.6","26.83","11.63","1.75","246.8","-1.608487","-0.689398",,"0.92","False","NASA_POWER_hourly"
"2021-08-10T02:00:00Z","2021-08-10","-121.382","39.872","1355.6","22.95","14.77","1.53","248.5","-1.423539","-0.560747",,"0.24","False","NASA_POWER_hourly"
"2021-08-10T03:00:00Z","2021-08-10","-121.382","39.872","1355.6","22.07","15.22","1.06","252.9","-1.013141","-0.311683",,"0","False","NASA_POWER_hourly"
"2021-08-10T04:00:00Z","2021-08-10","-121.382","39.872","1355.6","21.87","15.26","0.29","262.2","-0.287317","-0.039358",,"0","False","NASA_POWER_hourly"
"2021-08-10T05:00:00Z","2021-08-10","-121.382","39.872","1355.6","21.1","15.56","0.42","35.2","0.242102","0.343201",,"0","False","NASA_POWER_hourly"
"2021-08-10T06:00:00Z","2021-08-10","-121.382","39.872","1355.6","20.41","15.77","0.99","31.8","0.521686","0.841394",,"0","False","NASA_POWER_hourly"
"2021-08-10T07:00:00Z","2021-08-10","-121.382","39.872","1355.6","20.1","15.54","1.38","24.9","0.581029","1.251721",,"0","False","NASA_POWER_hourly"
"2021-08-10T08:00:00Z","2021-08-10","-121.382","39.872","1355.6","19.84","15.25","1.68","21.4","0.612993","1.564174",,"0","False","NASA_POWER_hourly"
"2021-08-10T09:00:00Z","2021-08-10","-121.382","39.872","1355.6","19.48","15.16","1.88","22.5","0.719445","1.736894",,"0","False","NASA_POWER_hourly"
"2021-08-10T10:00:00Z","2021-08-10","-121.382","39.872","1355.6","18.78","15.58","2.03","29.5","0.99962","1.766822",,"0","False","NASA_POWER_hourly"
"2021-08-10T11:00:00Z","2021-08-10","-121.382","39.872","1355.6","18.06","16.24","2.11","35","1.210246","1.728411",,"0","False","NASA_POWER_hourly"
"2021-08-10T12:00:00Z","2021-08-10","-121.382","39.872","1355.6","17.24","17.46","2.21","38.7","1.381786","1.724751",,"0","False","NASA_POWER_hourly"
"2021-08-10T13:00:00Z","2021-08-10","-121.382","39.872","1355.6","16.14","19.64","2.33","42","1.559074","1.731527",,"0.07","False","NASA_POWER_hourly"
"2021-08-10T14:00:00Z","2021-08-10","-121.382","39.872","1355.6","17.13","19.87","2.15","48","1.597761","1.438631",,"0.6","False","NASA_POWER_hourly"
"2021-08-10T15:00:00Z","2021-08-10","-121.382","39.872","1355.6","20.75","17.38","1.61","53.3","1.290859","0.962176",,"1.26","False","NASA_POWER_hourly"
"2021-08-10T16:00:00Z","2021-08-10","-121.382","39.872","1355.6","25.19","14.59","1.09","45","0.770746","0.770746",,"1.94","False","NASA_POWER_hourly"
"2021-08-10T17:00:00Z","2021-08-10","-121.382","39.872","1355.6","27.6","13.15","0.2","49.1","0.151171","0.130948",,"2.59","False","NASA_POWER_hourly"
"2021-08-10T18:00:00Z","2021-08-10","-121.382","39.872","1355.6","32.05","9.97","0.42","208.4","-0.199762","-0.369452",,"3.03","False","NASA_POWER_hourly"
"2021-08-10T19:00:00Z","2021-08-10","-121.382","39.872","1355.6","33.03","9.46","0.92","225.9","-0.660676","-0.64024",,"3.31","False","NASA_POWER_hourly"
"2021-08-10T20:00:00Z","2021-08-10","-121.382","39.872","1355.6","33.46","9.26","1.36","241.9","-1.199693","-0.640576",,"3.19","False","NASA_POWER_hourly"
"2021-08-10T21:00:00Z","2021-08-10","-121.382","39.872","1355.6","34.05","8.96","1.79","248.3","-1.663147","-0.661847",,"3","False","NASA_POWER_hourly"
"2021-08-10T22:00:00Z","2021-08-10","-121.382","39.872","1355.6","33.12","9.49","2.17","253.7","-2.082777","-0.609047",,"2.64","False","NASA_POWER_hourly"
"2021-08-10T23:00:00Z","2021-08-10","-121.382","39.872","1355.6","31.73","10.11","2.26","259","-2.218477","-0.431228",,"2.09","False","NASA_POWER_hourly"
"2021-08-11T00:00:00Z","2021-08-11","-121.382","39.872","1355.6","29.55","11.26","1.96","265","-1.952542","-0.170825",,"1.43","False","NASA_POWER_hourly"
"2021-08-11T01:00:00Z","2021-08-11","-121.382","39.872","1355.6","25.74","13.94","1.67","270.3","-1.669977","0.008744",,"0.75","False","NASA_POWER_hourly"
"2021-08-11T02:00:00Z","2021-08-11","-121.382","39.872","1355.6","23.29","15.96","1.53","284.8","-1.47924","0.390832",,"0.18","False","NASA_POWER_hourly"
"2021-08-11T03:00:00Z","2021-08-11","-121.382","39.872","1355.6","23.07","15.83","1.05","319.6","-0.680526","0.799615",,"0","False","NASA_POWER_hourly"
"2021-08-11T04:00:00Z","2021-08-11","-121.382","39.872","1355.6","23.2","15.47","0.62","350.7","-0.100194","0.611851",,"0","False","NASA_POWER_hourly"
"2021-08-11T05:00:00Z","2021-08-11","-121.382","39.872","1355.6","22.89","15.62","0.1","53.1","0.079968","0.060042",,"0","False","NASA_POWER_hourly"
"2021-08-11T06:00:00Z","2021-08-11","-121.382","39.872","1355.6","22.15","16.13","0.29","104","0.281386","-0.070157",,"0","False","NASA_POWER_hourly"
"2021-08-11T07:00:00Z","2021-08-11","-121.382","39.872","1355.6","21.6","16.52","0.61","59.7","0.526671","0.307762",,"0","False","NASA_POWER_hourly"
"2021-08-11T08:00:00Z","2021-08-11","-121.382","39.872","1355.6","21.43","16.86","0.91","42.3","0.612441","0.673064",,"0","False","NASA_POWER_hourly"
"2021-08-11T09:00:00Z","2021-08-11","-121.382","39.872","1355.6","21.53","17.24","1.12","34.8","0.639199","0.919687",,"0","False","NASA_POWER_hourly"
"2021-08-11T10:00:00Z","2021-08-11","-121.382","39.872","1355.6","21.54","17.77","1.28","37","0.770323","1.022253",,"0","False","NASA_POWER_hourly"
"2021-08-11T11:00:00Z","2021-08-11","-121.382","39.872","1355.6","21.2","18.75","1.43","42.7","0.969768","1.050928",,"0","False","NASA_POWER_hourly"
"2021-08-11T12:00:00Z","2021-08-11","-121.382","39.872","1355.6","20.2","20.29","1.75","46.4","1.267301","1.206834",,"0","False","NASA_POWER_hourly"
"2021-08-11T13:00:00Z","2021-08-11","-121.382","39.872","1355.6","19.12","22.21","2.06","48.9","1.552341","1.354193",,"0.05","False","NASA_POWER_hourly"
